Date,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume,HL_PCT,PCT_change
2004-10-04,67.84693699485672,68.64690642384801,67.22250944683532,67.73910412511809,13022700.0,1.340145120687093,-0.1589355017556713
2004-10-05,67.53848483258108,69.47947648787657,66.32473811273223,69.39922877086177,14973200.0,0.11563200115631919,2.7550868854894044
2004-10-06,69.048145008922,69.43935262936915,68.21055946258004,68.75223155242995,13381400.0,0.9994163991829311,-0.4285610517904901
2004-10-07,68.49142647213183,70.15656660018894,68.48641098981841,69.63997192190615,14115000.0,0.7418077061577395,1.6769185705916698
2004-10-08,69.57978613414505,70.05625695392044,68.7221386585494,69.07823790280256,11069500.0,1.4158135482465803,-0.7208246233691294
2004-10-11,68.71712317623596,69.64498740421959,67.13223076519365,67.83941377138657,10472100.0,2.661540736359628,-1.277279030727696
2004-10-12,67.45322163325287,69.01805211504147,66.90653406108954,68.91272698645953,11665500.0,0.15283842794761784,2.163729645326775
2004-10-13,71.84176865749974,71.99724860921592,70.25687624645744,70.66814579615829,19766200.0,1.880766501064592,-1.6336218933258952
2004-10-14,70.7283315839194,71.41043717854518,69.49452293481684,71.21984885063503,10442100.0,0.2676056338028151,0.6949368883846013
2004-10-15,72.69941613309541,72.97526766033378,71.1947714390679,72.27811561876771,13194700.0,0.9645409756435989,-0.579510175922728
2004-10-18,71.78158286973864,74.83099611630104,70.82362574787446,74.81093418704734,14036300.0,0.02681684097613283,4.220234768026821
2004-10-19,75.48300881704628,76.43595045659704,73.9031318883174,74.19904534480949,18109800.0,3.0147357036636455,-1.700996677740852
2004-10-20,74.19904534480949,74.72567098771911,70.01613309541304,70.46251102130786,22722600.0,6.050252687023986,-5.03582533459511
2004-10-21,72.28814658339456,75.29743597144956,71.02926052272488,74.92127479794269,29149800.0,0.5020752443432821,3.642544924720733
2004-10-22,85.48137280885904,90.36394484097826,82.29403379867745,86.48196153038732,73710000.0,4.488778054862828,1.170534221257371
2004-10-25,88.41292222105595,97.51602261992232,86.54214731814842,93.99013855358456,65462800.0,3.751334044823895,6.3081461311549845
2004-10-26,93.51316618557784,96.61825128581924,90.27868164165004,91.18146845806656,44569500.0,5.962596259625936,-2.4934432472150556
2004-10-27,91.53706615408838,95.05342080403064,91.16642201112629,93.27292458276476,26686200.0,1.9089100392536456,1.8963448377888068
2004-10-28,93.60394641545082,97.49596069066862,93.08735173716804,96.9492731185053,29663900.0,0.5638903259182579,3.5739163049884857
2004-10-29,99.74289676708302,100.28456885693292,95.59509289388056,95.61515482313423,42282600.0,4.8835501468737,-4.138381857494861
2004-11-01,97.0495827647738,99.141038889472,95.93113020888003,98.31849979007032,24425300.0,0.8366066418405144,1.3074935400516705
2004-11-02,99.67268001469508,99.93348509499316,96.969335047759,97.73670384171302,22669900.0,2.247652281007836,-1.942333819755448
2004-11-03,99.40184396977013,101.11212343864806,95.67032512858192,96.13174950141702,27749600.0,5.180779464704971,-3.2897724405873214
2004-11-04,94.41645455022568,95.49478324761203,91.95886821664742,92.6359583289598,28790300.0,3.086085544125588,-1.8857901726427644
2004-11-05,91.28177810433505,91.4322425737378,84.53595439277842,84.93719297785242,39626500.0,7.646885149099496,-6.95054945054945
2004-11-08,85.6945308071796,87.99162170672824,84.96227038941954,86.54214731814842,22361200.0,1.6748768472906288,0.9891138944164743
2004-11-09,87.3195470767293,87.87125013120604,82.89087619397502,84.61118662747978,22106200.0,3.8529934795495038,-3.1016657093624467
2004-11-10,85.59923664322451,86.52710087120815,83.42251731919808,84.1898861131521,21266700.0,2.776122959609196,-1.6464522177301113
2004-11-11,84.92214653091214,92.15948750918444,84.04443712606276,91.7933573003044,29941000.0,0.398863512184489,8.091188282541927
2004-11-12,92.90177889157133,95.19385430880656,88.97465624015955,91.28177810433505,33458700.0,4.285714285714303,-1.7437780057226187
2004-11-15,90.50437834575416,94.45156292641964,89.65174635247192,92.72122152828804,23779100.0,1.8661762319467452,2.4494319756165446
2004-11-16,87.46499606381862,90.01286107903852,85.67948436023933,86.5396395769917,41792900.0,4.013445767770723,-1.0579735076552566
2004-11-17,84.7716820615094,89.0248110632938,84.76165109688255,86.5170699065813,36229500.0,2.8985507246376776,2.0589279375221894
2004-11-18,85.46381862076204,87.48004251075889,83.12158838039257,84.02939067912249,33225900.0,4.106482034141107,-1.6784037558685498
2004-11-19,84.7917439907631,85.25316836359819,83.51781148315315,84.96227038941954,17521000.0,0.34238488783943094,0.20111203123151405
2004-11-22,84.56103180434555,85.0124252125538,80.90474519785872,82.8056129946468,24711600.0,2.6650514839491204,-2.075919335705815
2004-11-23,84.21747126587593,85.67948436023933,83.50778051852629,84.01935971449565,24801700.0,1.9758834765998121,-0.23523806687906568
2004-11-24,87.69069276792274,88.87936207620447,86.52208538889471,87.65056890941534,30531400.0,1.4019226367589903,-0.04575611988103378
2004-11-26,88.17217907001155,90.29372808859031,87.93143591896714,89.97273722053112,12947200.0,0.3567645911143295,2.042093287827062
2004-11-29,90.40657644064238,91.75824892411042,89.02982654560722,90.80530728455967,21311800.0,1.0494338580502551,0.4410418573687325
2004-11-30,90.6297654035898,91.78332633567754,90.40406869948568,91.2717471397082,15384600.0,0.5605011539729602,0.7083563918096243
2004-12-01,91.16642201112629,91.5325522200063,90.05298493754593,90.25861971239635,15712400.0,1.411424761058003,-0.9957638774275268
2004-12-02,90.2285268185158,91.03601947097722,89.55143670620343,89.97775270284455,12509200.0,1.1761426978818201,-0.2779321845469686
2004-12-03,90.27868164165004,90.8103227668731,89.07496588642805,90.47930093418704,11726600.0,0.3658536585365986,0.2222222222222207
2004-12-06,89.84233468038207,90.6297654035898,88.2825196809069,88.41793770336936,12495400.0,2.5015599296613686,-1.5854407413610279
2004-12-07,88.27248871628005,88.37279836254854,85.53905085546343,85.98041329904483,13728000.0,2.7824768126932082,-2.596590909090907
2004-12-08,85.54908182009027,87.10889681956544,84.62623307442007,85.25316836359819,15068500.0,2.1767266737263227,-0.3458990443806038
2004-12-09,85.38858638606067,87.0186181379238,84.49583053427102,86.98350976172982,15292600.0,0.040362105748716785,1.8678414096916336
2004-12-10,86.98350976172982,87.71075469717644,85.91019654665686,86.09075390994018,8625700.0,1.8817360908825969,-1.0263506890387983
2004-12-13,86.28134223785032,86.8581227038942,84.98734780098667,85.48889603232917,9627500.0,1.6016427104722848,-0.918444457362098
2004-12-14,85.76474755956754,89.68685472866589,85.06258003568804,89.62165345859137,22154600.0,0.07275169287592989,4.4970760233918154
2004-12-15,89.27056969665162,90.62474992127638,88.6035105489661,90.1683410307547,22919000.0,0.5061742129269071,1.0056744760941716
2004-12-16,88.8843775585179,90.52444027500788,88.24741130471291,88.50821638501102,17128400.0,2.278007593358645,-0.423202798781173
2004-12-17,88.65366537210033,90.5294557573213,88.54834024351842,90.31880550015744,14757600.0,0.23322967569970315,1.8782529984159346
2004-12-20,91.28177810433505,94.5217796788076,91.21657683426052,92.7964537629894,19649300.0,1.8592584585450247,1.6593406593406634
2004-12-21,93.42840453448096,94.23088170462894,91.98394562821456,92.15948750918444,11021500.0,2.2476190476190165,-1.358170496027476
2004-12-22,92.2347197438858,93.71428702634616,91.78834181799095,93.4384354991078,7806100.0,0.2952227589908577,1.3050570962479517
2004-12-23,94.01521596515168,94.59199643119554,93.28797102970503,94.2409126692558,7221900.0,0.3725385843533618,0.2400640170712173
2004-12-27,95.00828146320984,96.9492731185053,94.8427705468668,96.25212107693922,12195900.0,0.7242978479495695,1.3091907300849677
2004-12-28,96.35243072320772,97.07466017634091,95.80072766873096,96.67843707358034,8283300.0,0.4098360655737677,0.338347821560562
2004-12-29,96.28221397081975,97.05961372940064,96.1869198068647,96.7486538259683,5350800.0,0.32141005702434805,0.4844506954211859
2004-12-30,96.78376220216228,99.42190589902384,96.22202818305868,99.10593051327804,11796700.0,0.3188259109312006,2.3993366844587074
2004-12-31,99.92345413036632,100.24946048073896,96.57812742731186,96.69348352052062,15321600.0,3.677576637792436,-3.232444912914728
2005-01-03,99.00562086700955,102.13528183058676,98.03261729820512,101.66884197543824,31656700.0,0.4587834837945802,2.689969604863232
2005-01-04,100.97670541618558,101.77918258633358,97.03955180014694,97.5511309961163,27484200.0,4.334190231362467,-3.3924402721899414
2005-01-05,97.02450535320666,98.7548467513383,96.41261651096882,97.05459824708724,16456700.0,1.7518474497441867,0.031015766347922597
2005-01-06,97.92729216962316,98.2532985199958,94.15063398761414,94.56691901962844,20753400.0,3.8981702466189065,-3.4314980793853658
2005-01-07,95.61515482313423,97.42574393828068,94.6822751128372,97.22512464574368,19306400.0,0.20634511220015334,1.6838019303399259
2005-01-10,97.5511309961163,99.3567046289493,96.21199721843185,97.8319980056681,15064100.0,1.5584948221060224,0.2879177377892011
2005-01-11,98.11286501521992,99.16110081872571,96.8890873307442,97.0696446940275,13903400.0,2.154593365712499,-1.0632859625805346
2005-01-12,97.46586779678807,98.26834496693608,95.5449380707463,97.9924934396977,16339200.0,0.2815027126625164,0.540318015746407
2005-01-13,97.9924934396977,99.00060538469612,97.32543429201218,97.9674160281306,13685100.0,1.0546255055546658,-0.02559115569656208
2005-01-14,98.30345334313004,100.31466175081349,97.36555815051958,100.29459982155976,19261300.0,0.020003000450095718,2.025510204081619
2005-01-18,100.75602419439488,102.8274183898394,99.6375716385011,102.2656843707358,26318800.0,0.5492888670917079,1.498332420727751
2005-01-19,102.63683006192925,102.96785189461532,98.65955258738325,98.9554660438753,22492800.0,4.054738976178424,-3.5867865519937348
2005-01-20,96.5881583919387,98.42884040096568,96.29726041776004,97.26023302193764,17985100.0,1.2015264026402852,0.6958147263474724
2005-01-21,97.52103810223576,97.98246247507086,94.35125328015116,94.43150099716595,18498200.0,3.760356915232636,-3.1680724130837348
2005-01-24,94.63713577201638,94.95812664007558,90.43917707567964,90.63979636821664,28017300.0,4.76427622841967,-4.223859240023335
2005-01-25,91.38208775060356,91.40214967985725,88.41793770336936,88.83422273538365,21297000.0,2.890695573622399,-2.7881448957190016
2005-01-26,89.91255143277003,94.99825049858298,89.85236564500893,94.91298729925477,24591100.0,0.08983301627561323,5.561443632509631
2005-01-27,94.67224414821034,94.7223989713446,92.88673244463104,94.33119135089746,13241500.0,0.4147171416418517,-0.3602458147912519
2005-01-28,95.35936522514956,97.6514406423848,93.4584974283615,95.4646903537315,24391900.0,2.2906378060313117,0.11045074422764789
2005-01-31,97.14487692872888,98.48401070641336,96.15682691298414,98.11286501521992,19174200.0,0.37828442899497317,0.9964376064846112
2005-02-01,97.4909452083552,102.19045213603442,95.61013934082082,96.2471055946258,37640300.0,6.175091193329862,-1.2758514250437347
2005-02-02,108.10872126587594,108.73565655505406,102.1453127952136,103.29887372730136,65533000.0,5.263157894736848,-4.449083739271639
2005-02-03,103.31392017424164,107.01534612154929,103.22364149259998,105.75646006087962,25950200.0,1.1903632742103682,2.364192436526042
2005-02-04,103.55466332528604,104.19664506140442,101.61367166999057,102.49639655715336,29608900.0,1.658837345860235,-1.021940233447965
2005-02-07,102.9477899653616,103.51955494909204,98.05769470977222,98.31849979007032,25894800.0,5.290006631638008,-4.49673584721816
2005-02-08,98.78493964521886,100.31967723312692,97.56617744305656,99.62754067387424,22937000.0,0.6947241240435339,0.852965069049533
2005-02-09,100.69082292432034,101.11212343864806,95.0233279101501,96.0866101605962,34308600.0,5.230191042906367,-4.572624028690972
2005-02-10,96.28221397081975,96.40258554634198,92.91180985619818,94.2810365277632,37927400.0,2.2502393871688473,-2.078449757774624
2005-02-11,93.6189928623911,96.45775585178964,93.32307940589902,93.99013855358456,26205700.0,2.6254002134471537,0.3964427300975159
2005-02-14,93.32809488821246,96.83893250760995,90.78022987299256,96.79379316678911,77047200.0,0.04663454064978897,3.713456577815967
2005-02-15,97.10224532906476,100.22939855148526,96.83893250760995,97.91726120499632,51514000.0,2.361317420478423,0.8393378270189319
2005-02-16,97.6514406423848,99.9736089535006,97.4508213498478,99.51218458066548,33031500.0,0.46368630613378875,1.905495634309195
2005-02-17,99.22128660648684,100.18425921066442,98.70970741051748,99.2563949826808,20807900.0,0.9348155634158601,0.035383915482975876
2005-02-18,99.56233940379973,99.72785032014276,98.6344751758161,99.28147239424791,16954800.0,0.44960848699169015,-0.28210165734724924
2005-02-22,98.55422745880132,99.7579432140233,95.48976776529862,95.98128503201428,26940400.0,3.9347860166170117,-2.6106870229007737
2005-02-23,96.9492731185053,97.54110003148944,94.6220893250761,97.27527946887793,31140800.0,0.2732663057488879,0.336264873254007
2005-02-24,91.96889918127428,95.21893172037367,91.39713419754382,94.73744541828486,51576900.0,0.5082323045158673,3.0103070295031693
2005-02-25,94.86784795843391,95.25404009656764,93.04221239634722,93.22276975963052,19927000.0,2.1789422714800515,-1.7340734866507945
2005-02-28,93.28797102970503,95.22896268500052,93.21273879500367,94.28605201007665,15621100.0,1.0000531943188247,1.069892473118318
2005-03-01,94.93806471082188,95.16877689723944,92.98202660858612,93.3180639235856,18603700.0,1.9832312157368759,-1.7063764594009225
2005-03-02,93.26289361813792,94.12555657604702,92.46543193030335,92.8767014800042,14556400.0,1.3446376498541868,-0.4140898090884618
2005-03-03,93.35317229977956,94.16568043455442,92.44035451873624,93.79202700220426,15201900.0,0.39838506991790634,0.47010154193307724
2005-03-04,93.6390547916448,93.91490631888315,92.82153117455653,93.2378162065708,13534600.0,0.7261968800430136,-0.4284949116229215
2005-03-07,94.1807268814947,95.09354466253804,93.80456570798782,94.69732155977748,17317400.0,0.4184100418409863,0.548514218766638
2005-03-08,94.8427705468668,95.21893172037367,92.77137635142228,92.88673244463104,16076100.0,2.5107991360691284,-2.0624008461131833
2005-03-09,92.39019969560198,92.61088091739268,90.35892935866484,90.95577175396242,22698000.0,1.8196856906534356,-1.5525758645024745
2005-03-10,90.78524535530596,90.88053951926103,88.97465624015955,90.2686506770232,21899000.0,0.6778530947882894,-0.569029335395815
2005-03-11,90.49936286344077,90.7551524614254,88.84926918232392,89.17527553269655,16040500.0,1.7716535433070586,-1.4630902238971615
2005-03-14,89.44109609530808,89.47620447150204,86.55217828277527,87.76592500262413,22270900.0,1.9486827818732364,-1.8729322043402707
2005-03-15,87.89632754277316,90.27868164165004,87.37471738217697,89.58152960008398,20823300.0,0.7782319019091664,1.9172610556348266
2005-03-16,88.62357247821978,89.58152960008398,87.77595596725097,88.07186942374304,14198300.0,1.7141230068337336,-0.6225240520656438
2005-03-17,88.83923821769707,90.09812427836674,88.17217907001155,89.92258239739687,16504600.0,0.19521445702493034,1.2194433466945098
2005-03-18,89.68183924635247,90.47930093418704,89.43106513068122,90.29874357090374,14165800.0,0.19995556542990311,0.6878809909960246
2005-03-21,89.91255143277003,91.36704130366329,88.89942400545817,90.72004408523144,14952400.0,0.71318000884567,0.8980866848886934
2005-03-22,90.8705085546342,91.2516852104545,89.20035294426367,89.57651411777054,11252100.0,1.8701007838745831,-1.423998233800646
2005-03-23,89.26053873202477,90.39905321717224,89.26053873202477,89.76710244568069,9680300.0,0.7039892725444136,0.5675113783221852
2005-03-24,90.39303463839614,90.7100131206046,89.87744305657604,89.90252046814317,7402900.0,0.8981868898186987,-0.542645981756457
2005-03-28,91.12128267030543,92.68611315209404,90.7551524614254,90.99088013015638,17458500.0,1.8630801455186892,-0.14310876265962036
2005-03-29,90.80530728455967,91.92375984045344,89.31069355515902,90.06301590217276,12933000.0,2.066046667037926,-0.8174537420602144
2005-03-30,90.59967250970924,91.00592657709667,90.07806234911304,90.50437834575416,12459700.0,0.5541701302299926,-0.10518157661647404
2005-03-31,89.25050776739792,90.97583368321612,89.09502781568175,90.53447123963473,13523600.0,0.48750761730651704,1.4386063500983484
2005-04-01,91.16140652881283,91.75824892411042,90.27366615933664,90.29874357090374,12351600.0,1.616307487225066,-0.9463028169014022
2005-04-04,90.25360423008291,92.94691823239216,90.19843392463524,92.93187178545188,16136600.0,0.016190835986846636,2.967490969713821
2005-04-05,94.15564946992755,95.4245664952241,94.07540175291275,94.57694998425526,17455900.0,0.8962189107493329,0.4474511266180274
2005-04-06,94.91298729925477,95.11862207410518,94.0804172352262,94.9029563346279,10494600.0,0.2272487052108641,-0.010568590150088878
2005-04-07,94.6822751128372,97.6113167838774,94.61205836044924,97.17998530492284,19365000.0,0.4438480594550075,2.637991312639033
2005-04-08,97.14487692872888,97.8520599349218,96.02140889052168,96.32233782932718,10222900.0,1.5881280916427905,-0.8467138210542562
2005-04-11,96.84394798992338,97.70159546551906,96.45775585178964,96.91416474231131,10810100.0,0.8125032344874222,0.07250504945878643
2005-04-12,96.79880864910255,97.5110071376089,94.99825049858298,97.27778721003465,14624500.0,0.2397463329122645,0.49481865284974486
2005-04-13,97.03453631783351,97.46085231447464,95.15874593261258,96.76370027290858,13098400.0,0.7204685637277572,-0.2791130407815
2005-04-14,96.93422667156504,97.48091424372836,95.3443187782093,96.02140889052168,12293000.0,1.5199791068164052,-0.9416877942774438
2005-04-15,95.3443187782093,95.4646903537315,92.6158963997061,92.78642279836257,23131600.0,2.8864864864864663,-2.6827985270909864
2005-04-18,92.5757725411987,94.23088170462894,92.02908496903538,93.77447281410728,13087400.0,0.48670909771619264,1.2948315093726361
2005-04-19,94.95812664007558,96.29726041776004,94.30611393933032,95.99633147895456,16843100.0,0.31347962382443445,1.0933291079068368
2005-04-20,99.59744777999371,100.56042038417132,98.25831400230922,99.3567046289493,30872000.0,1.2115093387178395,-0.24171618491289404
2005-04-21,100.5202965256639,102.81738742521256,99.96859347118716,102.69200036737692,35468200.0,0.12210012210013511,2.1604630276419514
2005-04-22,111.79760850740004,112.34680382072006,107.46172404744412,108.23912380602498,66343700.0,3.7950048653908532,-3.182970323680514
2005-04-25,109.2472357510234,112.71794951191352,109.09677128162066,112.11107615198908,39640300.0,0.5413143649622064,2.6214305389771453
2005-04-26,110.4509515062454,111.34370735803506,109.48296341975438,109.71367560617192,34509400.0,1.4857142857143018,-0.6675143038779485
2005-04-27,109.33249895035163,110.76692689199118,108.70556366117351,110.2302702844547,20509000.0,0.4868504868504835,0.8211385843387254
2005-04-28,110.0898367796788,111.38383121654246,109.19206544557574,110.06475936811168,17348200.0,1.1984506721348873,-0.022779043280182078
2005-04-29,111.29856801721424,111.46909441587069,109.2472357510234,110.34061089535004,18322000.0,1.0227272727272916,-0.8607092965616887
2005-05-02,111.3687847696022,112.1963393513173,110.445936023932,111.4891563451244,19515200.0,0.6343065365063484,0.10808376491781055
2005-05-03,111.1129951716175,114.42822898079145,111.00265456072216,113.44519444736014,35524800.0,0.8665281400592488,2.0989437573350296
2005-05-04,113.9417271963892,115.29590742101396,113.85094696651622,114.6037708617613,24142800.0,0.6039387308534,0.5810370631217622
2005-05-05,114.66395664952242,114.66395664952242,113.28971449564396,113.84141755012072,15004100.0,0.7225306194378308,-0.7173475636427209
2005-05-06,114.55361603862708,114.9799320352682,113.58562795213604,114.36302771071692,13514200.0,0.5394263661082448,-0.1663747810858256
2005-05-09,114.35299674609006,114.6037708617613,113.06401779153984,113.35993124803193,11062500.0,1.0972480311476658,-0.8684210526315606
2005-05-10,113.08407972079354,114.25268709982156,112.70791854728664,114.25268709982156,12678900.0,0.0,1.03339690424446
2005-05-11,114.80439015429832,116.3491587068332,114.31788836989608,116.00309042720689,22934600.0,0.2983267759090176,1.0441240716470002
2005-05-12,115.76234727616249,116.47454576466885,114.45330639235856,114.71411147265664,17878500.0,1.5346274921301424,-0.905506693817444
2005-05-13,114.94482365907422,115.9027807809384,114.01194394877716,114.97491655295477,14816100.0,0.8070144826382898,0.026180294964656417
2005-05-16,115.19559777474548,116.16860134354992,114.63887923795528,115.88271885168469,11351400.0,0.24669984851764742,0.5964820619992869
2005-05-17,115.63696021832686,117.08643460690668,115.45640285504356,116.92593917287708,15602100.0,0.137262471582378,1.1146773074253915
2005-05-18,117.16668232392148,120.3565290752598,117.12154298310068,119.95027500787236,24599300.0,0.338685398896146,2.3757544625658227
2005-05-19,120.61231867324446,120.95838695287078,119.50389708197754,119.9603059724992,19413500.0,0.8320093653315557,-0.5405854956753242
2005-05-20,120.9784488821245,121.20916106854204,120.1960336412302,121.1790681746615,16310600.0,0.024833409213194647,0.16583060403797406
2005-05-23,121.95646793324237,129.44959850949934,121.73077122913824,128.12049569644168,42733800.0,1.037385006850682,5.054285244283588
2005-05-24,128.87783352576886,133.1309625275533,127.1424766453238,128.39634722368007,58028100.0,3.687500000000019,-0.3735990037359875
2005-05-25,126.75628450719007,130.89405741576573,125.70303322137084,130.8087942164375,36079600.0,0.06518154978721183,3.197087801210791
2005-05-26,130.88402645113885,132.28836149889787,129.5499081557678,130.00130156397606,27066100.0,1.759259259259269,-0.6744328632740605
2005-05-27,130.64328330009448,133.4369069486722,130.0263789755432,133.41182953710506,24343800.0,0.01879699248121353,2.1191646191646045
2005-05-31,135.19734124068438,139.63102760575205,135.1020470767293,139.06427810433505,44429100.0,0.40754499224581237,2.8602166493544945
2005-06-01,142.0384591161961,146.8984614779049,141.44663220321192,144.44589062664008,70313000.0,1.697916666666665,1.6949152542372763
2005-06-02,144.81202083552012,145.33864647842972,142.7406266400756,144.3957358035058,35912200.0,0.6530045154567711,-0.287465798496893
2005-06-03,143.83901726671567,145.09790332738532,139.13449485672302,140.56390731604913,37527000.0,3.225576250624418,-2.27692736845777
2005-06-06,141.63220504880863,147.32979295685945,141.35133803925683,145.92044242678702,45006700.0,0.9658348800439984,3.0277276107510986
2005-06-07,149.00997953185683,150.25883462789963,145.59945155872782,147.0138175711137,48597300.0,2.2072871179039053,-1.3396162908111655
2005-06-08,146.8783995486512,147.04892594730765,139.43040831321508,140.21282355410938,51350300.0,4.875518672199167,-4.538159467304078
2005-06-09,142.8008124278367,144.69666474231133,140.71437178545187,143.59827411567124,32849300.0,0.7649051727148941,0.5584433829727313
2005-06-10,143.93932691298414,144.08477590007345,140.44353574052693,141.68737535425632,25367800.0,1.692035398230077,-1.5645144430119509
2005-06-13,140.34322609425843,142.53499186522515,138.68811693082816,141.81276241209196,25580700.0,0.5092838196286438,1.047101708241015
2005-06-14,139.72632176970714,141.05542458276477,139.30502125537944,139.60595019418497,20163600.0,1.0382611819651344,-0.0861481029469621
2005-06-15,137.92576361918756,139.0793245512753,134.12904350792485,137.82545397291906,41724400.0,0.9097525473071263,-0.07272727272727224
2005-06-16,137.55461792799412,139.58087278261783,136.95777553269653,139.14954130366328,24899800.0,0.30997693194924814,1.1594837015970374
2005-06-17,139.93195654455758,140.58396924530282,138.3771570273958,140.58396924530282,20847900.0,0.0,0.4659498207885272
2005-06-20,138.46743570903746,144.28138280675975,136.2857009026976,143.79387792589483,42007300.0,0.3390303453086906,3.8467110982324115
2005-06-21,144.53616930828173,145.59945155872782,142.9261994856723,144.36564290962525,30234300.0,0.8546414674819484,-0.11798181691999943
2005-06-22,145.28347617298206,146.6125789860397,144.78192794163957,145.09790332738532,20927000.0,1.0438990667127672,-0.1277315565988973
2005-06-23,144.44589062664008,147.8614340820825,143.69356827962633,145.30353810223573,28084600.0,1.7603810707259062,0.593749999999986
2005-06-24,145.90038049753332,149.46137294006508,145.23833683216122,149.0852117665582,35506800.0,0.2523128679562736,2.182880715022339
2005-06-27,149.91276634827332,152.70638999685107,147.38496326230714,152.5208171512543,35570100.0,0.12167050312399952,1.7397122783539527
2005-06-28,153.61419229558098,155.1037905426682,151.4675658654351,151.4675658654351,38034900.0,2.400662251655622,-1.397414130860641
2005-06-29,151.71833998110634,152.66125065603023,146.52731578671143,146.8131982785767,36560800.0,3.9833287783547333,-3.233057851239666
2005-06-30,147.6257064133515,149.9278127952136,145.9705972499213,147.53041224939645,30158600.0,1.6250212476627655,-0.06455119929332417
2005-07-01,147.97679017529128,148.57864805290228,145.05777946887795,146.0759223785032,18436700.0,1.7133047210300407,-1.2845715835141005
2005-07-05,146.45208355201007,148.44824551275323,145.56434318253386,148.31282749029074,14973000.0,0.09130567109669152,1.2705479452054806
